,id,first_name,last_name,State,Product,nrx1,nrx2,nrx3,nrx4,nrx5,nrx6,trx1,trx2,trx3,trx4,trx5,trx6,nrx_slope,nrx_intercept,nrx_mean,trx_slope,trx_intercept,trx_mean
661,662,Vinita,Itzhayek,New York,Zap-a-Pain,19,2,17,13,1,18,150,187,136,84,47,18,-0.342857143,12.86666667,11.66666667,-32.34285714,216.8666667,103.6666667
662,663,Zedekiah,Soulsby,Florida,Zap-a-Pain,17,17,11,6,16,16,100,144,105,26,121,171,-0.371428571,15.13333333,13.83333333,5.914285714,90.46666667,111.1666667
663,664,Jilli,Macrow,Virginia,Zap-a-Pain,14,5,11,12,11,8,170,174,172,65,169,143,-0.314285714,11.26666667,10.16666667,-7.342857143,174.5333333,148.8333333
664,665,Kristine,Garett,Florida,Zap-a-Pain,1,3,3,4,16,8,10,28,192,158,21,23,2.142857143,-1.666666667,5.833333333,0.285714286,71,72
665,666,Quintina,Bleacher,Nevada,Zap-a-Pain,5,8,3,15,19,8,159,140,17,119,67,44,1.714285714,3.666666667,9.666666667,-19.77142857,160.2,91
666,667,Wally,Noteyoung,Tennessee,Zap-a-Pain,9,15,14,6,19,16,62,115,65,179,41,135,1.114285714,9.266666667,13.16666667,7.342857143,73.8,99.5
667,668,Andrew,Kepe,California,Zap-a-Pain,3,9,15,18,16,8,38,174,15,22,108,35,1.4,6.6,11.5,-5.885714286,85.93333333,65.33333333
668,669,Simone,Gronw,Tennessee,Zap-a-Pain,11,18,13,10,20,0,161,130,58,83,39,16,-1.485714286,17.2,12,-27.8,178.4666667,81.16666667
669,670,Riannon,Bastick,South Dakota,Zap-a-Pain,10,17,16,20,16,15,169,105,67,107,45,97,0.742857143,13.06666667,15.66666667,-14.28571429,148.3333333,98.33333333
670,671,Tiertza,Delyth,Michigan,Zap-a-Pain,9,14,14,14,3,6,77,77,25,22,82,39,-1.371428571,14.8,10,-5.085714286,71.46666667,53.66666667
671,672,Sheridan,Blick,Texas,Zap-a-Pain,12,4,12,7,11,2,57,107,45,70,109,161,-0.971428571,11.4,8,15.74285714,36.4,91.5
672,673,Ediva,Pudsall,Illinois,Zap-a-Pain,15,1,1,17,3,8,152,160,26,70,31,26,-0.371428571,8.8,7.5,-27.8,174.8,77.5
673,674,Jacqui,Mayston,Ohio,Zap-a-Pain,9,17,3,0,11,12,111,82,166,152,155,153,-0.171428571,9.266666667,8.666666667,11.85714286,95,136.5
674,675,Barbabas,Greir,Pennsylvania,Zap-a-Pain,0,4,20,19,8,20,157,4,186,55,74,33,3.171428571,0.733333333,11.83333333,-15.45714286,138.9333333,84.83333333
675,676,Berk,Lounds,Missouri,Zap-a-Pain,5,18,3,16,0,7,134,150,189,138,132,167,-0.885714286,11.26666667,8.166666667,1.714285714,145.6666667,151.6666667
676,677,Catlin,McGauhy,California,Zap-a-Pain,16,7,3,20,20,20,19,73,164,102,79,58,2.171428571,6.733333333,14.33333333,4.314285714,67.4,82.5
677,678,Lauren,Spolton,Ohio,Zap-a-Pain,5,5,1,18,7,2,161,10,70,146,46,132,0.228571429,5.533333333,6.333333333,1.114285714,90.26666667,94.16666667
678,679,Muhammad,Abbots,California,Zap-a-Pain,5,1,15,12,14,1,96,131,198,64,57,65,0.457142857,6.4,8,-14.6,152.9333333,101.8333333
679,680,Skyler,Crofthwaite,California,Zap-a-Pain,17,15,5,2,11,13,76,38,129,21,103,164,-1,14,10.5,15.05714286,35.8,88.5
680,681,Dun,Spain,Pennsylvania,Zap-a-Pain,12,18,17,0,1,8,176,27,151,134,44,179,-2.514285714,18.13333333,9.333333333,1.4,113.6,118.5
681,682,Dayna,Tomsu,New York,Zap-a-Pain,10,7,6,18,7,13,11,92,37,164,50,20,0.771428571,7.466666667,10.16666667,1.314285714,57.73333333,62.33333333
682,683,Abby,Dinwoodie,California,Zap-a-Pain,14,19,13,6,18,11,141,131,170,168,177,37,-0.714285714,16,13.5,-10.97142857,175.7333333,137.3333333
683,684,Theodore,Reiglar,Delaware,Zap-a-Pain,8,2,14,19,20,3,41,60,146,103,156,144,0.971428571,7.6,11,21.71428571,32.33333333,108.3333333
684,685,Jonathan,Eddowes,Missouri,Zap-a-Pain,2,16,8,10,12,14,152,121,21,83,90,77,1.428571429,5.333333333,10.33333333,-11.6,131.2666667,90.66666667
685,686,Billi,Parlott,Kansas,Zap-a-Pain,19,20,15,13,18,7,110,134,112,91,194,40,-1.942857143,22.13333333,15.33333333,-5.457142857,132.6,113.5
686,687,Loni,Dominici,California,Zap-a-Pain,17,3,14,3,9,18,196,34,17,197,174,62,0.342857143,9.466666667,10.66666667,-2,120.3333333,113.3333333
687,688,Gerek,Ladds,Florida,Zap-a-Pain,3,1,17,14,13,7,144,12,28,71,199,23,1.514285714,3.866666667,9.166666667,-0.028571429,79.6,79.5
688,689,Melvin,Dumelow,Virginia,Zap-a-Pain,4,18,13,20,20,10,189,83,168,137,189,57,1.228571429,9.866666667,14.16666667,-10.65714286,174.4666667,137.1666667
689,690,Sabina,Rubinovitsch,New York,Zap-a-Pain,4,1,15,20,12,19,13,66,74,23,82,55,3.228571429,0.533333333,11.83333333,5.914285714,31.46666667,52.16666667
690,691,Gamaliel,Jehu,Colorado,Zap-a-Pain,15,12,0,14,10,19,88,99,45,98,29,184,0.8,8.866666667,11.66666667,9.228571429,58.2,90.5
691,692,Julianna,Libero,Connecticut,Zap-a-Pain,14,12,9,5,13,6,139,74,178,115,61,27,-1.171428571,13.93333333,9.833333333,-18.91428571,165.2,99
692,693,Rafaela,Warfield,Alabama,Zap-a-Pain,20,1,19,4,5,18,116,168,183,170,72,27,-0.371428571,12.46666667,11.16666667,-21.31428571,197.2666667,122.6666667
693,694,Callean,Rennels,Washington,Zap-a-Pain,12,3,17,16,0,2,78,142,68,65,110,50,-1.714285714,14.33333333,8.333333333,-6.828571429,109.4,85.5
694,695,Petronille,Walding,Pennsylvania,Zap-a-Pain,18,15,3,6,7,3,21,72,121,164,12,65,-2.742857143,18.26666667,8.666666667,2.371428571,67.53333333,75.83333333
695,696,Shanon,Le Grand,District of Columbia,Zap-a-Pain,10,4,14,10,19,0,183,136,70,17,177,182,-0.257142857,10.4,9.5,1.857142857,121,127.5
696,697,Mehetabel,Dugue,Washington,Zap-a-Pain,10,9,9,17,20,11,193,166,9,43,113,31,1.314285714,8.066666667,12.66666667,-26.71428571,186,92.5
697,698,Etta,Pfeffer,Florida,Zap-a-Pain,12,8,13,2,11,20,146,81,63,180,20,88,1.085714286,7.2,11,-10.17142857,131.9333333,96.33333333
698,699,Perl,Lydon,Florida,Zap-a-Pain,13,17,9,17,7,16,115,130,131,70,100,173,-0.2,13.86666667,13.16666667,3.971428571,105.9333333,119.8333333
699,700,Prent,Hulson,California,Nasalclear,17,10,1,19,4,10,81,64,198,133,117,116,-1,13.66666667,10.16666667,7.685714286,91.26666667,118.1666667
700,701,Averil,Rixon,Ohio,Nasalclear,11,20,5,2,7,4,116,50,5,187,48,69,-2.2,15.86666667,8.166666667,-1.685714286,85.06666667,79.16666667
701,702,Price,Ramsted,Texas,Nasalclear,10,13,0,16,5,5,44,159,79,48,14,178,-0.942857143,11.46666667,8.166666667,5.828571429,66.6,87
702,703,Talyah,Topley,Illinois,Nasalclear,13,17,1,7,14,14,93,118,61,56,42,94,0.057142857,10.8,11,-6.514285714,100.1333333,77.33333333
703,704,Camey,Holdforth,Florida,Nasalclear,10,5,17,13,15,14,192,23,109,15,50,198,1.314285714,7.733333333,12.33333333,0.485714286,96.13333333,97.83333333
704,705,Robbyn,Dalloway,Indiana,Nasalclear,11,13,10,1,19,0,103,121,146,89,118,30,-1.314285714,13.6,9,-12.31428571,144.2666667,101.1666667
705,706,Yulma,Hawtrey,Ohio,Nasalclear,0,7,12,14,14,19,45,62,38,174,52,197,3.371428571,-0.8,11,24.74285714,8.066666667,94.66666667
706,707,Kaja,Rosindill,New York,Nasalclear,1,8,15,7,10,6,157,84,47,45,167,131,0.657142857,5.533333333,7.833333333,3.342857143,93.46666667,105.1666667
707,708,Milty,Basillon,Texas,Nasalclear,9,17,17,3,0,4,14,70,178,139,194,156,-2.571428571,17.33333333,8.333333333,29.8,20.86666667,125.1666667
708,709,Berton,Otson,California,Nasalclear,3,11,1,1,16,5,163,33,60,170,114,163,0.714285714,3.666666667,6.166666667,10.08571429,81.86666667,117.1666667
709,710,Sunny,MacGillespie,Mississippi,Nasalclear,0,19,11,20,3,19,185,159,113,90,141,153,1.6,6.4,12,-6.771428571,163.8666667,140.1666667
710,711,Ramsey,Flatte,West Virginia,Nasalclear,3,15,7,8,13,1,51,114,107,75,189,129,-0.428571429,9.333333333,7.833333333,16.65714286,52.53333333,110.8333333
711,712,Lorrie,Dutnell,District of Columbia,Nasalclear,0,6,1,0,2,16,159,93,95,139,86,133,1.914285714,-2.533333333,4.166666667,-3.057142857,128.2,117.5
712,713,Dion,Portinari,Connecticut,Nasalclear,5,19,20,12,5,17,97,148,175,176,193,32,0.285714286,12,13,-5.4,155.7333333,136.8333333
713,714,Camala,Yurkin,New York,Nasalclear,17,12,3,9,17,11,139,14,41,91,30,146,-0.257142857,12.4,11.5,3.8,63.53333333,76.83333333
714,715,Morley,Pickin,Illinois,Nasalclear,13,17,4,14,3,0,124,126,51,21,19,72,-2.771428571,18.2,8.5,-17.45714286,129.9333333,68.83333333
715,716,Jonas,Shooter,Kansas,Nasalclear,5,5,6,17,16,13,155,153,126,178,31,16,2.4,1.933333333,10.33333333,-28.82857143,210.7333333,109.8333333
716,717,Mort,Rumble,North Carolina,Nasalclear,12,15,13,11,4,15,45,156,19,45,110,91,-0.571428571,13.66666667,11.66666667,3.371428571,65.86666667,77.66666667
717,718,Pepita,Guyan,Texas,Nasalclear,18,4,9,7,7,8,171,133,185,14,48,47,-1.228571429,13.13333333,8.833333333,-29.88571429,204.2666667,99.66666667
718,719,Markos,Ecclesall,Kentucky,Nasalclear,2,6,15,17,5,14,89,195,123,62,199,97,1.685714286,3.933333333,9.833333333,-0.257142857,128.4,127.5
719,720,Frasier,Growden,Texas,Nasalclear,8,20,6,2,15,0,166,190,115,121,40,125,-1.685714286,14.4,8.5,-18.54285714,191.0666667,126.1666667
720,721,Melvin,Tidder,South Dakota,Nasalclear,8,15,3,10,3,13,141,149,188,194,121,36,-0.114285714,9.066666667,8.666666667,-17.22857143,198.4666667,138.1666667
721,722,Pattin,Eric,Kentucky,Nasalclear,14,2,15,19,2,2,27,176,42,194,196,182,-1.6,14.6,9,28.2,37.46666667,136.1666667
722,723,Viola,Whitcher,Florida,Nasalclear,6,10,9,12,19,9,149,52,143,76,123,91,1.285714286,6.333333333,10.83333333,-4.114285714,120.0666667,105.6666667
723,724,Samaria,Halburton,New York,Nasalclear,15,10,0,0,15,19,50,184,126,142,180,163,1,6.333333333,9.833333333,16.25714286,83.93333333,140.8333333
724,725,Lucia,Posse,Missouri,Nasalclear,18,17,14,15,7,11,35,73,62,131,62,160,-1.828571429,20.06666667,13.66666667,18.88571429,21.06666667,87.16666667
725,726,Aarika,Du Hamel,Connecticut,Nasalclear,12,2,5,4,18,17,117,181,131,36,43,198,2.057142857,2.466666667,9.666666667,-2.971428571,128.0666667,117.6666667
726,727,Allen,Barde,California,Nasalclear,13,12,13,0,15,12,133,112,81,138,197,54,-0.257142857,11.73333333,10.83333333,-2.371428571,127.4666667,119.1666667
727,728,Arlina,Shanks,District of Columbia,Nasalclear,18,20,4,17,20,10,73,153,36,149,31,50,-0.771428571,17.53333333,14.83333333,-10.51428571,118.8,82
728,729,Basilio,Goodwyn,California,Nasalclear,19,3,1,17,6,7,180,158,159,54,118,188,-1,12.33333333,8.833333333,-5.285714286,161.3333333,142.8333333
729,730,Sherill,Flawith,North Carolina,Nasalclear,20,18,16,5,5,20,171,32,52,166,65,46,-1.428571429,19,14,-11.77142857,129.8666667,88.66666667
730,731,Dona,Pitrasso,Delaware,Nasalclear,3,10,5,14,2,8,79,53,111,189,23,138,0.285714286,6,7,8.085714286,70.53333333,98.83333333
731,732,Amelia,Chattoe,Florida,Nasalclear,17,6,17,9,7,10,185,192,28,172,159,17,-1.142857143,15,11,-22.71428571,205,125.5
732,733,Adah,Monckton,Louisiana,Nasalclear,14,7,0,9,4,2,31,178,113,96,137,87,-1.714285714,12,6,4,93,107
733,734,Jana,Linklater,Maryland,Nasalclear,8,13,1,2,7,17,189,22,34,179,177,79,0.8,5.2,8,1.714285714,107.3333333,113.3333333
734,735,Mayne,Saffer,New York,Nasalclear,18,14,18,14,5,20,74,155,33,114,66,103,-0.6,16.93333333,14.83333333,-1.171428571,94.93333333,90.83333333
735,736,Wallas,Parnall,Texas,Nasalclear,17,14,14,5,12,11,141,160,165,66,106,67,-1.285714286,16.66666667,12.16666667,-18.02857143,180.6,117.5
736,737,Merwin,Brisco,Florida,Nasalclear,4,1,20,9,14,9,8,155,30,106,68,195,1.514285714,4.2,9.5,21.42857143,18.66666667,93.66666667
737,738,Neddie,Venmore,Colorado,Nasalclear,8,16,19,9,8,1,150,195,95,180,195,112,-1.971428571,17.06666667,10.16666667,-3,165,154.5
738,739,Ulric,Tayler,Oklahoma,Nasalclear,6,11,0,13,7,20,15,190,2,158,31,200,2.028571429,2.4,9.5,17.25714286,38.93333333,99.33333333
739,740,Carrie,Yukhnov,Connecticut,Nasalclear,14,0,5,7,11,4,88,2,34,39,46,140,-0.428571429,8.333333333,6.833333333,11.34285714,18.46666667,58.16666667
740,741,Benjy,MacAndreis,Texas,Nasalclear,14,19,15,9,14,20,80,22,185,155,159,115,0.257142857,14.26666667,15.16666667,15.88571429,63.73333333,119.3333333
741,742,Gracie,Knappen,Iowa,Nasalclear,8,13,17,15,14,4,65,69,90,31,37,83,-0.542857143,13.73333333,11.83333333,-1.857142857,69,62.5
742,743,Liliane,Tweddell,Connecticut,Nasalclear,18,4,16,10,4,16,159,187,25,88,172,17,-0.457142857,12.93333333,11.33333333,-19.77142857,177.2,108
743,744,Vita,Stuckley,Nevada,Nasalclear,14,16,17,12,6,18,111,40,181,12,152,199,-0.428571429,15.33333333,13.83333333,17.34285714,55.13333333,115.8333333
744,745,Culver,Loggie,Pennsylvania,Nasalclear,12,10,8,11,20,17,199,15,54,33,30,117,1.657142857,7.2,13,-11.02857143,113.2666667,74.66666667
745,746,Upton,Ballsdon,Texas,Nasalclear,11,18,8,10,0,4,25,175,152,165,13,121,-2.485714286,17.2,8.5,0.2,107.8,108.5
746,747,Jessalin,Yewen,Arkansas,Nasalclear,12,14,6,8,7,5,167,121,183,127,36,22,-1.542857143,14.06666667,8.666666667,-29.6,212.9333333,109.3333333
747,748,Bettina,Wittleton,Arizona,Nasalclear,19,14,13,12,19,10,106,169,24,150,21,30,-0.885714286,17.6,14.5,-19.94285714,153.1333333,83.33333333
748,749,Pablo,Sambells,California,Nasalclear,4,2,19,16,14,10,198,101,133,39,78,100,1.8,4.533333333,10.83333333,-18.65714286,173.4666667,108.1666667
749,750,Marlow,Wyson,District of Columbia,Nasalclear,16,6,0,1,20,2,79,146,55,87,104,97,-0.771428571,10.2,7.5,-0.114285714,95.06666667,94.66666667
750,751,Griffy,Plomer,Pennsylvania,Nasalclear,10,5,5,19,9,0,87,155,145,199,52,14,-0.685714286,10.4,8,-17.71428571,170.6666667,108.6666667
751,752,Wandis,Bulcroft,South Dakota,Nasalclear,20,5,14,17,8,8,177,8,154,187,48,89,-1.371428571,16.8,12,-8.2,139.2,110.5
752,753,Kirby,Sachno,Kansas,Nasalclear,5,6,9,2,8,7,79,184,64,127,73,55,0.257142857,5.266666667,6.166666667,-11.14285714,136,97
753,754,Davidson,Galbreth,North Carolina,Nasalclear,18,0,5,10,4,19,190,160,156,165,187,27,0.628571429,7.133333333,9.333333333,-20.71428571,220,147.5
754,755,Magdalen,Delea,Kansas,Nasalclear,5,6,2,20,16,2,164,48,85,178,113,84,0.942857143,5.2,8.5,-3.2,123.2,112
755,756,Towney,Elfitt,New York,Nasalclear,19,5,12,18,4,20,180,141,20,51,191,148,0.228571429,12.2,13,0.6,119.7333333,121.8333333
756,757,Anatole,Bennoe,Virginia,Nasalclear,9,0,10,4,11,18,199,133,47,120,61,176,2.057142857,1.466666667,8.666666667,-7.371428571,148.4666667,122.6666667
757,758,Karim,Thoresby,New Jersey,Nasalclear,20,6,13,1,7,15,35,78,149,1,92,139,-0.971428571,13.73333333,10.33333333,11.82857143,40.93333333,82.33333333
758,759,Elna,Jina,Kansas,Nasalclear,4,15,7,17,18,7,142,167,105,21,150,132,0.971428571,7.933333333,11.33333333,-5.285714286,138,119.5
759,760,Devina,Mollon,Connecticut,Nasalclear,3,14,11,18,16,2,58,184,11,119,90,49,0.228571429,9.866666667,10.66666667,-6.257142857,107.0666667,85.16666667
760,761,Anetta,Lindman,Mississippi,Nasalclear,10,4,2,17,1,16,11,192,105,133,28,25,1.028571429,4.733333333,8.333333333,-11.25714286,121.7333333,82.33333333
761,762,Barnabas,Crawshay,New York,Nasalclear,14,6,4,2,2,9,81,66,12,196,32,166,-1.114285714,10.06666667,6.166666667,14.48571429,41.46666667,92.16666667
762,763,Abbi,Haldin,Alabama,Nasalclear,13,19,15,9,0,10,187,121,85,160,64,148,-2.228571429,18.8,11,-8.314285714,156.6,127.5
763,764,Bobette,Lowres,Virginia,Nasalclear,6,0,12,20,10,2,7,112,87,31,124,118,0.514285714,6.533333333,8.333333333,15.28571429,26.33333333,79.83333333
764,765,Shaine,Vasic,New York,Nasalclear,20,14,19,17,9,3,189,170,55,80,140,75,-2.914285714,23.86666667,13.66666667,-18.14285714,181.6666667,118.1666667
765,766,Charline,Boldecke,Florida,Nasalclear,8,14,17,20,14,0,15,66,43,126,60,104,-1.057142857,15.86666667,12.16666667,14.57142857,18,69
766,767,Andreana,Hebbron,California,Nasalclear,10,11,17,2,12,8,103,79,168,18,131,46,-0.628571429,12.2,10,-7.971428571,118.7333333,90.83333333
767,768,Brade,Coad,Texas,Nasalclear,3,16,10,19,6,0,61,192,167,67,60,44,-1.028571429,12.6,9,-16.6,156.6,98.5
768,769,Noach,Durnan,Ohio,Nasalclear,11,9,13,6,6,20,29,14,36,161,132,39,0.828571429,7.933333333,10.83333333,15.11428571,15.6,68.5
769,770,Carol,Hanratty,Colorado,Nasalclear,13,5,1,0,12,16,131,158,156,62,64,116,1,4.333333333,7.833333333,-12.88571429,159.6,114.5
770,771,Haroun,Tchir,District of Columbia,Nasalclear,12,15,7,12,4,0,84,158,179,106,138,55,-2.514285714,17.13333333,8.333333333,-7.942857143,147.8,120
771,772,Meir,Hailston,Florida,Nasalclear,12,18,0,15,14,10,14,18,171,118,169,145,-0.2,12.2,11.5,30.14285714,0.333333333,105.8333333
772,773,Sherye,Chisnell,Texas,Nasalclear,4,20,13,15,1,4,200,175,54,173,109,74,-1.571428571,15,9.5,-20.25714286,201.7333333,130.8333333
773,774,Herby,Kempstone,Nevada,Nasalclear,1,4,13,16,19,1,50,86,149,20,161,2,1.371428571,4.2,9,-4.114285714,92.4,78
774,775,Roseanna,Snel,Virginia,Nasalclear,6,1,9,7,1,0,140,97,83,73,64,51,-0.914285714,7.2,4,-15.82857143,140.0666667,84.66666667
775,776,Shermy,Tarbath,North Carolina,Nasalclear,18,15,10,4,19,11,157,37,105,120,146,23,-0.828571429,15.73333333,12.83333333,-9.371428571,130.8,98
776,777,Antony,Snoddy,Virginia,Nasalclear,12,16,13,2,17,14,47,27,54,95,115,146,0.057142857,12.13333333,12.33333333,22.85714286,0.666666667,80.66666667
777,778,Forester,Rubes,Florida,Nasalclear,4,12,4,6,20,19,83,173,53,152,56,37,2.885714286,0.733333333,10.83333333,-13.77142857,140.5333333,92.33333333
778,779,Laura,Hunnicutt,Florida,Nasalclear,5,6,10,1,7,11,181,6,14,185,143,143,0.685714286,4.266666667,6.666666667,11.2,72.8,112
779,780,Feliks,Basden,Michigan,Nasalclear,11,4,13,10,17,18,188,5,139,134,107,174,2.028571429,5.066666667,12.16666667,6.6,101.4,124.5
780,781,Malvin,Baudinelli,Massachusetts,Nasalclear,4,18,3,6,1,2,192,55,179,107,131,185,-1.657142857,11.46666667,5.666666667,3.457142857,129.4,141.5
781,782,Katrinka,Baine,North Carolina,Nasalclear,5,14,11,10,19,2,23,81,43,116,167,128,-0.028571429,10.26666667,10.16666667,24.45714286,7.4,93
782,783,Rufe,Hoble,Arkansas,Nasalclear,4,11,11,19,2,7,153,14,85,158,180,59,-0.114285714,9.4,9,2.885714286,98.06666667,108.1666667
783,784,Augustin,Delnevo,New York,Nasalclear,13,9,20,17,3,8,154,86,23,181,174,61,-1.314285714,16.26666667,11.66666667,-1.228571429,117.4666667,113.1666667
784,785,Doyle,Perford,Georgia,Nasalclear,18,4,12,4,15,3,89,90,16,10,122,36,-1.428571429,14.33333333,9.333333333,-5,78,60.5
785,786,Holly-anne,De Dantesie,Florida,Nasalclear,12,8,12,16,13,12,67,51,73,27,119,162,0.542857143,10.26666667,12.16666667,18.08571429,19.86666667,83.16666667
786,787,Hanan,Springthorpe,California,Nasalclear,13,4,4,18,7,5,192,61,31,120,54,190,-0.485714286,10.2,8.5,1.657142857,102.2,108
787,788,Bethany,Derye-Barrett,District of Columbia,Nasalclear,5,11,1,20,18,7,134,197,84,50,35,166,1.428571429,5.333333333,10.33333333,-10.28571429,147,111
788,789,Madalyn,Bellay,Ohio,Nasalclear,9,8,6,1,1,3,165,173,115,114,171,169,-1.6,10.26666667,4.666666667,0.371428571,149.8666667,151.1666667
789,790,Eldridge,Haysham,Louisiana,Nasalclear,11,10,16,15,4,16,63,106,65,117,194,193,0.171428571,11.4,12,27.6,26.4,123
790,791,Jeffy,Kenealy,California,Nasalclear,13,15,4,3,3,10,195,60,14,112,181,14,-1.485714286,13.2,8,-12.68571429,140.4,96
791,792,Neill,Honnan,District of Columbia,Nasalclear,4,14,12,5,15,8,193,72,192,32,47,83,0.457142857,8.066666667,9.666666667,-22.42857143,181.6666667,103.1666667
792,793,Bellina,Garred,Texas,Nasalclear,8,3,5,14,1,9,192,54,49,54,94,172,0.228571429,5.866666667,6.666666667,0.714285714,100,102.5
793,794,Morna,Farlam,California,Nasalclear,15,3,6,6,16,17,99,199,8,151,103,49,1.4,5.6,10.5,-11.28571429,141,101.5
794,795,Courtnay,Ownsworth,New York,Nasalclear,10,9,19,14,1,5,91,62,177,166,163,23,-1.542857143,15.06666667,9.666666667,-1.371428571,118.4666667,113.6666667
795,796,Monroe,Okenden,Florida,Nasalclear,13,10,10,11,0,18,38,148,123,163,188,171,-0.114285714,10.73333333,10.33333333,23.57142857,56,138.5
796,797,Noni,Knight,Louisiana,Nasalclear,20,13,2,4,10,12,190,181,95,17,162,99,-1.342857143,14.86666667,10.16666667,-16.85714286,183,124
797,798,Nicoli,Florentine,Iowa,Nasalclear,4,17,16,8,4,16,170,77,116,163,56,180,0.371428571,9.533333333,10.83333333,0.971428571,123.6,127
798,799,Jarrid,Drowsfield,California,Nasalclear,6,5,12,19,14,5,20,9,164,40,31,172,0.828571429,7.266666667,10.16666667,20.05714286,2.466666667,72.66666667
799,800,Del,Batrip,California,Nasalclear,11,1,14,8,6,14,22,136,167,36,188,97,0.685714286,6.6,9,11.42857143,67.66666667,107.6666667
800,801,Dario,Starte,Georgia,Nasalclear,18,3,20,6,9,8,197,87,50,32,116,13,-1.314285714,15.26666667,10.66666667,-24.31428571,167.6,82.5
801,802,Caprice,Seefeldt,Nebraska,Nasalclear,11,8,15,0,9,20,156,145,144,28,181,194,0.942857143,7.2,10.5,5.2,123.1333333,141.3333333
802,803,Claudia,de Leon,Arizona,Nasalclear,20,19,18,17,17,19,41,29,82,66,37,81,-0.342857143,19.53333333,18.33333333,5.942857143,35.2,56
803,804,Robinette,Breakwell,Illinois,Nasalclear,11,11,8,10,12,15,55,159,157,84,177,92,0.714285714,8.666666667,11.16666667,4.742857143,104.0666667,120.6666667
804,805,Steffen,Cruickshanks,California,Nasalclear,1,15,19,17,10,11,47,198,83,133,156,98,0.942857143,8.866666667,12.16666667,5.114285714,101.2666667,119.1666667
805,806,Creigh,Dacombe,District of Columbia,Nasalclear,8,13,6,4,20,1,49,117,19,116,33,162,-0.457142857,10.26666667,8.666666667,11.71428571,41.66666667,82.66666667
806,807,Jonas,Estick,Virginia,Nasalclear,17,4,14,1,2,19,189,174,125,127,168,74,-0.257142857,10.4,9.5,-16.88571429,201.9333333,142.8333333
807,808,Vladamir,Odger,Virginia,Nasalclear,14,19,7,14,17,18,143,111,73,119,134,101,0.6,12.73333333,14.83333333,-2.714285714,123,113.5
808,809,Syman,Farquar,Indiana,Nasalclear,17,0,0,15,3,2,120,112,86,34,129,94,-1.457142857,11.26666667,6.166666667,-3.742857143,108.9333333,95.83333333
809,810,Shelly,Scurrah,Maryland,Nasalclear,9,16,11,15,17,20,22,166,54,38,136,169,1.771428571,8.466666667,14.66666667,17.97142857,34.6,97.5
810,811,Caleb,Del Dello,Texas,Nasalclear,4,19,4,15,12,9,59,177,121,30,21,87,0.428571429,9,10.5,-11.97142857,124.4,82.5
811,812,Jonathon,Eve,New York,Nasalclear,12,3,1,4,11,5,184,4,24,90,108,65,-0.228571429,6.8,6,-6.2,100.8666667,79.16666667
812,813,Coletta,Pryor,Hawaii,Nasalclear,3,19,8,12,13,17,66,27,38,54,182,30,1.6,6.4,12,8.6,36.06666667,66.16666667
813,814,Olympie,Sarre,New York,Nasalclear,20,16,2,16,16,1,68,27,148,26,92,67,-2.314285714,19.93333333,11.83333333,1.942857143,64.53333333,71.33333333
814,815,Cortney,O'Rudden,California,Nasalclear,1,13,3,2,14,12,55,41,44,178,50,50,1.628571429,1.8,7.5,3.885714286,56.06666667,69.66666667
815,816,Mickey,Luberti,Pennsylvania,Nasalclear,4,20,10,17,5,18,59,54,176,51,97,144,0.914285714,9.133333333,12.33333333,12.25714286,53.93333333,96.83333333
816,817,Berkley,Kilban,Texas,Nasalclear,15,1,19,5,17,2,78,121,29,145,74,73,-0.885714286,12.93333333,9.833333333,-1.428571429,91.66666667,86.66666667
817,818,Hadleigh,Oram,Alabama,Nasalclear,9,18,15,18,8,15,68,110,67,167,45,132,0.085714286,13.53333333,13.83333333,6.428571429,75.66666667,98.16666667
818,819,Mariya,Cholwell,Arizona,Nasalclear,18,12,2,18,0,11,60,82,53,155,89,65,-1.571428571,15.66666667,10.16666667,4.228571429,69.2,84
819,820,Mandel,Dare,Texas,Nasalclear,5,20,19,11,16,14,81,195,22,104,83,26,0.714285714,11.66666667,14.16666667,-15.11428571,138.0666667,85.16666667
820,821,Erika,Mabe,Oklahoma,Nasalclear,14,5,12,14,19,18,195,137,109,145,181,130,1.828571429,7.266666667,13.66666667,-4.485714286,165.2,149.5
821,822,Essie,Dumbreck,Nevada,Nasalclear,8,12,15,6,11,10,194,196,90,69,104,190,-0.057142857,10.53333333,10.33333333,-9.057142857,172.2,140.5
822,823,Johnna,Franzke,Georgia,Nasalclear,20,15,19,10,5,14,154,76,121,147,188,134,-1.971428571,20.73333333,13.83333333,7.485714286,110.4666667,136.6666667
823,824,Ardelia,Weinmann,Wisconsin,Nasalclear,9,1,16,9,5,8,118,30,68,180,154,106,-1.86E-16,8,8,12.11428571,66.93333333,109.3333333
824,825,Humfrid,McGarel,Indiana,Nasalclear,11,6,7,1,2,18,80,87,48,24,163,18,0.485714286,5.8,7.5,-3.028571429,80.6,70
825,826,Elwira,Allitt,Ohio,Nasalclear,12,5,0,10,6,11,79,94,2,26,183,125,0.228571429,6.533333333,7.333333333,14.88571429,32.73333333,84.83333333
826,827,Evelin,Veljes,California,Nasalclear,11,20,6,10,5,10,168,20,165,63,130,49,-1.314285714,14.93333333,10.33333333,-10.48571429,135.8666667,99.16666667
